video_id,comment_id,parent_id,type,create_time,create_time_iso,username,text,like_count,reply_count
shoYSQlKgKY,Ugy8UMNv32iDCGCnOjd4AaABAg,,comment,1767484300.0,2026-01-03T23:51:40Z,@mohammadsajidin5962,Apakah undang undang itu dibuah untuk menghukum rakyat.,0,0.0
shoYSQlKgKY,UgzGIFKMq9qxIjYn7Mt4AaABAg,,comment,1767484615.0,2026-01-03T23:56:55Z,@ViaXahra,Inilah pemerintahan hasil pemilu Demokrasi yang dibangga banggakan dan diinginkan rakyat itu. 😂😂😂,0,0.0
shoYSQlKgKY,Ugxyd8y2aqtobQc7yU54AaABAg,,comment,1767484625.0,2026-01-03T23:57:05Z,@ziji5687,Indonesia bodoh kenapa tak demo. UUD rampar harta kuruptor mana,0,0.0
shoYSQlKgKY,UgyhZd6VGR9dvP6ncSh4AaABAg,,comment,1767484661.0,2026-01-03T23:57:41Z,@Bocahultra,"Hancur sistem demokrasi atas KUHP - HUHAP Yang di teken ,,, mending diganti saja negri ini menjadi negara komunis",0,0.0
shoYSQlKgKY,UgxSMOhja3mfnghnyCp4AaABAg,,comment,1767484715.0,2026-01-03T23:58:35Z,@imamdedik805,sak karep karepmu COK,0,0.0
shoYSQlKgKY,Ugw-BxAkWT7F7De83KZ4AaABAg,,comment,1767484727.0,2026-01-03T23:58:47Z,@Eliza-ve,"Kalau ada yang mengkritik tajam jangan diplintir jadi Menghina ya, jangan sedikit2 dituduh dgn pasal Menghina.
😌Ternyata pasal ujaran kebencian, pencemaran nama baik, penghasutan, beranak lagi, sangat luar binasa",0,0.0
shoYSQlKgKY,UgzU2iiDlZ760Cc1LzZ4AaABAg,,comment,1767484861.0,2026-01-04T00:01:01Z,@MidiAtarmidi,Sya sangat heran sam org org yg berkuasa itu giliran rakyat minta di sah kan buat hukum koruptor ga kunjung di sah kan giliran yg buat org Kecil aj cepet banget ya,0,0.0
shoYSQlKgKY,Ugw_fdN88MmnFpmnN6J4AaABAg,,comment,1767484917.0,2026-01-04T00:01:57Z,@Sutikno123-t9s,"Undang"" Itu semua hanya untuk rakyat bawah pak prabowo,,Kalau undang "" para pejabat yang korupsi mana,,apa harus di hukum masa,,",0,0.0
shoYSQlKgKY,UgzhryxybpF5Bu0Q9-94AaABAg,,comment,1767484959.0,2026-01-04T00:02:39Z,@ahmadsaja4058,"Pemerintahan yang rusak,
Kalok bengini aja langsung di sahkan 
Kalok masyarakat yang minta undang2 haru demi dulu lah ini lah itu lah.",0,0.0
shoYSQlKgKY,UgxGUQ2P2Y2wspfT2Lh4AaABAg,,comment,1767484971.0,2026-01-04T00:02:51Z,@MidiAtarmidi,Emang hukum di indonesa itu harus nya di nepal kan aja kli yaa,0,0.0
shoYSQlKgKY,UgxuJcmCULI8kkCZi-J4AaABAg,,comment,1767484987.0,2026-01-04T00:03:07Z,@no_va_l-t8w,Gini aja. Kita ngk usah bayara pajak. Ngapain juga kita bauar orang yg ng bisa mikir. Buat rapat3 yg ngk jelas. Atau kita buat aksi untuk pembubaran DPR,0,0.0
shoYSQlKgKY,Ugx2DwAu2V7tSIgrHZJ4AaABAg,,comment,1767485112.0,2026-01-04T00:05:12Z,@jeanpratama2328,"Punya pemimpin kok mudah di hasut bawahan, ya ampyun😂",0,0.0
